genre,content
现代主义,noche este viento vagabundo lleva las alas entumidas heladas el gran andes yergue al inmenso azul su blanca cima la nieve cae en copos sus rosas transparentes cristaliza en la ciudad los delicados hombros gargantas se abrigan ruedan van los coches suenan alegres pianos el gas brilla si no hay un fogon que le caliente el que es pobre tirita yo estoy con mis radiantes ilusiones mis nostalgias intimas junto la chimenea bien harta de tizones que crepitan me pongo pensar oh si estuviese ella la de mis ansias infinitas la de mis suenos locos mis azules noches pensativas como mirad de la apacible estancia en la extension tranquila verteria la lampara reflejos de luces opalinas dentro el amor que abrasa fuera la noche fria el golpe de la lluvia en los cristales el vendedor que grita su monotona triste melopea las glaciales brisas dentro la ronda de mis mil delirios las canciones de notas cristalinas unas manos que toquen mis cabellos un aliento que roce mis mejillas un perfume de amor mil conmociones mil ardientes caricias ella yo los dos juntos los dos solos la amada el amado oh poesia los besos de sus labios la musica triunfante de mis rimas en la negra cercana chimenea el tuero brillador que estalla en chispas oh bien haya el brasero lleno de pedreria topacios carbunclos rubies amatistas en la ancha copa etrusca repleta de ceniza los lechos abrigados las almohadas mullidas las pieles de astrakan los besos calidos que dan las bocas humedas tibias oh viejo invierno salve puesto que traes con las nieves frigidas el amor embriagante el vino del placer en tu mochila si estaria mi lado dandome sus sonrisas ella la que hace falta mis estrofas esa que mi cerebro se imagina la que si estoy en suenos se acerca me visita ella que hermosa tiene una carne ideal grandes pupilas algo del marmol blanca luz de estrella nerviosa sensitiva muestra el cuello gentil delicado de las hebes antiguas bellos gestos de diosa tersos brazos de ninfa lustrosa cabellera en la nuca encrespada recogida ojeras que denuncian ansias profundas pasiones vivas ah por verla encarnada por gozar sus caricias por sentir en mis labios los besos de su amor diera la vida entre tanto hace frio yo contemplo las llamas que se agitan cantando alegres con sus lenguas de oro moviles caprichosas intranquilas en la negra cercana chimenea do el tuero brillador estalla en chispas luego pienso en el coro de las alegres liras en la copa labrada el vino negro la copa hirviente en cuyos bordes brillan con iris temblorosos cambiantes como un collar de prismas el vino negro que la sangre enciende pone el corazon con alegria hace escribir los poetas locos sonetos aureos flamantes silvas el invierno es beodo cuando soplan sus brisas brotan las viejas cubas la sangre de las vinas si yo pintara su cabeza cana con corona de pampanos guarnida el invierno es galeoto porque en las noches frias paolo besa francesca en la boca encendida mientras su sangre como fuego corre el corazon ardiendo le palpita oh crudo invierno salve puesto que traes con las nieves frigidas el amor embriagante el vino del placer en tu mochila ardor adolescente miradas caricias como estaria tremula en mis brazos la dulce amada mia dandome con sus ojos luz sagrada con su aroma de flor savia divina en la alcoba la lampara derramando sus luces opalinas oyendose tan solo suspiros ecos risas el ruido de los besos vla musica triunfante de mis rimas en la negra cercana chimenea el tuero brillador que estalla en chispas dentro el amor que abrasa fuera la noche fria
古典抒情,cuantas veces senor me habeis llamado cuantas con verguenza he respondido desnudo como adan aunque vestido de las hojas del arbol del pecado segui mil veces vuestro pie sagrado facil de asir en una cruz asido atras volvi otras tantas atrevido al mismo precio en que me habeis comprado besos de paz os di para ofenderos pero si fugitivos de su dueno hierran cuando los hallan los esclavos hoy que vuelvo con lagrimas veros clavadme vos vos en vuestro leno tendreisme seguro con tres clavos
古典抒情,llenos de lagrimas tristes tiene belardo los ojos porque le muestra belisa graves los suyos hermosos celos mortales han sido la causa injusta de todo porque lo aprenda dice con lagrimas sollozos el cielo me condene eterno lloro si no aborrezco filis te adoro mal haya el fingido amado lisonjero mentiroso que juzgo mi voluntad por la voz del vulgo loco mi necio que deje por el viejo lodo el oro por lo que es propio mio lo que siempre fue de todos el cielo me condene eterno lloro si no aborrezco filis te adoro mis enemigos me venzan en pleitos mas peligrosos mi amigo mas querido me levante testimonio jure falso contra mi el juez mas riguroso de mis enemigos sea del lado parcial devoto el cielo me condene eterno lloro si no aborrezco filis te adoro jamas del claro tajo vuelva ver la orilla soto ni ver enramar sus vides por los brazos de los olmos enviuden las tortolillas viendo que gozas otro jamas tenga paz contigo siempre guerra con todos el cielo me condene eterno lloro si no aborrezco filis te adoro cubra el cielo castellano los mas encumbrados sotos porque el ganado no pazca muerto lo coma el lobo llevese el viento mi choza el agua falte mis pozos el fuego abrase mi parva la tierra me trague solo el cielo me condene eterno lloro si no aborrezco filis te adoro
浪漫主义,canta en la noche canta en la manana ruisenor en el bosque tus amores canta que llorara cuando tu llores el alba perlas en la flor temprana tenido el cielo de amaranta grana la brisa de la tarde entre las flores suspirara tambien los rigores de tu amor triste tu esperanza vana en la noche serena al puro rayo de la callada luna tus cantares los ecos sonaran del bosque umbrio vertiendo dulcisimo desmayo cual balsamo suave en mis pesares endulzara tu acento el labio mio
现代主义,la espana de charanga pandereta cerrado sacristia devota de frascuelo de maria de espiritu burlon alma inquieta ha de tener su marmol su dia su infalible manana su poeta en vano ayer engendrara un manana vacio por ventura pasajero sera un joven lechuzo tarambana un sayon con hechuras de bolero la moda de francia realista un poco al uso de paris pagano al estilo de espana especialista en el vicio al alcance de la mano esa espana inferior que ora bosteza vieja tahur zaragatera triste esa espana inferior que ora embiste cuando se digna usar la cabeza aun tendra luengo parto de varones amantes de sagradas tradiciones de sagradas formas maneras floreceran las barbas apostolicas otras calvas en otras calaveras brillaran venerables catolicas el vano ayer engendrara un manana vacio por ventura pasajero la sombra de un lechuzo tarambana de un sayon con hechuras de bolero el vacuo ayer dara un manana huero como la nausea de un borracho ahito de vino malo un rojo sol corona de heces turbias las cumbres de granito hay un manana estomagante escrito en la tarde pragmatica dulzona mas otra espana nace la espana del cincel de la maza con esa eterna juventud que se hace del pasado macizo de la raza una espana implacable redentora espana que alborea con un hacha en la mano vengadora espana de la rabia de la idea
浪漫主义,debil mortal no te asuste mi oscuridad ni mi nombre en mi seno encuentra el hombre un termino su pesar yo compasiva te ofrezco lejos del mundo un asilo donde mi sombra tranquilo para siempre duerma en paz isla yo soy del reposo en medio el mar de la vida el marinero alli olvida la tormenta que paso alli convidan al sueno aguas puras sin murmullo alli se duerme al arrullo de una brisa sin rumor soy melancolico sauce que su ramaje doliente inclina sobre la frente que arrugara el padecer aduerme al hombre sus sienes con fresco jugo rocia mientras el ala sombria bate el olvido sobre el soy la virgen misteriosa de los ultimos amores ofrezco un lecho de flores sin espina ni dolor amante doy mi carino sin vanidad ni falsia no doy placer ni alegria mas es eterno mi amor en mi la ciencia enmudece en mi concluye la duda arida clara desnuda enseno yo la verdad de la vida la muerte al sabio muestro el arcano cuando al fin abre mi mano la puerta la eternidad ven tu ardiente cabeza entre mis manos reposa tu sueno madre amorosa eterno regalare ven yace para siempre en blanca cama mullida donde el silencio convida al reposo al no ser deja que inquieten al hombre que loco al mundo se lanza mentiras de la esperanza recuerdos del bien que huyo mentiras son sus amores mentiras son sus victorias son mentiras sus glorias mentira su ilusion cierre mi mano piadosa tus ojos al blanco sueno empape suave beleno tus lagrimas de dolor yo calmare tu quebranto tus dolientes gemidos apagando los latidos de tu herido corazon
现代主义,me destierro la memoria voy vivir del recuerdo buscadme si me os pierdo en el yermo de la historia que es enfermedad la vida muero viviendo enfermo me voy pues me voy al yermo donde la muerte me olvida os llevo conmigo hermanos para poblar mi desierto cuando me creais mas muerto retemblare en vuestras manos aqui os dejo mi almalibro hombremundo verdadero cuando vibres todo entero soy yo lector que en ti vibro
浪漫主义,eres hermosa como la piedra oh difunta oh viva oh viva eres dichosa como la nave esta orquesta que agita mis cuidados como una negligencia como un elegante bendecir de buen tono ignora el vello de los pubis ignora la risa que sale del esternon como una gran batuta unas olas de afrecho un poco de serrin en los ojos si acaso en las sienes acaso adornando las cabelleras unas faldas largas hechas de colas de cocodrilos unas lenguas unas sonrisas hechas con caparazones de cangrejos todo lo que esta suficientemente visto no puede sorprender nadie las damas aguardan su momento sentadas sobre una lagrima disimulando la humedad fuerza de abanico insistente los caballeros abandonados de sus traseros quieren atraer todas las miradas la fuerza hacia sus bigotes pero el vals ha llegado es una playa sin ondas es un entrechocar de conchas de tacones de espumas de dentaduras postizas es todo lo revuelto que arriba pechos exuberantes en bandeja en los brazos dulces tartas caidas sobre los hombros llorosos una languidez que revierte un beso sorprendido en el instante que se hacia cabello de angel un dulce si de cristal pintado de verde un polvillo de azucar sobre las frentes da una blancura candida las palabras limadas las manos se acortan mas redondeadas que nunca mientras fruncen los vestidos hechos de esparto querido las cabezas son nubes la musica es una larga goma las colas de plomo casi vuelan el estrepito se ha convertido en los corazones en oleadas de sangre en un licor si blanco que sabe memoria cita adios adios esmeralda amatista misterio adios como una bola enorme ha llegado el instante el preciso momento de la desnudez cabeza abajo cuando los vellos van pinchar los labios obscenos que saben es el instante el momento de decir la palabra que estalla el momento en que los vestidos se convertiran en aves las ventanas en gritos las luces en socorro ese beso que estaba en el rincon entre dos bocas se convertira en una espina que dispensara la muerte diciendo yo os amo
现代主义,en la tranquila noche mis nostalgias amargas sufria en busca de quietud baje al fresco callado jardin en el obscuro cielo venus bella temblando lucia como incrustado en ebano un dorado divino jazmin mi alma enamorada una reina oriental parecia que esperaba su amante bajo el techo de su camarin que llevada en hombros la profunda extension recorria triunfante luminosa recostada sobre un palanquin oh reina rubia dijele mi alma quiere dejar su crisalida volar hacia ti tus labios de fuego besar flotar en el nimbo que derrama en tu frente luz palida en siderales extasis no dejarte un momento de amar el aire de la noche refrescaba la atmosfera calida venus desde el abismo me miraba con triste mirar
古典抒情,de hoy mas las crespas sienes de olorosa verbena mirto coronarte puedes juncoso manzanares pues excedes del tajo la corriente caudalosa lucinda en ti bano su planta hermosa bien es que su dorado nombre heredes que con perlas por arenas quedes mereciendo besar su nieve rosa yo envidiar pudiera tu fortuna mas he llorado en ti lagrimas tantas tu buen testigo de mi amargo lloro que mezclada en tus aguas pudo alguna de lucinda tocar las tiernas plantas convertirse en tus arenas de oro
古典抒情,mil anos ha que no canto porque ha mil anos que lloro trabajos de mi destierro que fueran de muerte en otros sin cuerdas el instrumento desacordado de loco con cuatro clavijas menos cubierto lleno de polvo ratones han hecho nido en medio del lazo de oro por donde el aire salia blando agudo grave ronco muchos piensan se enganan que pues callo piedras cojo mala landre me de si no es de pereza todo fuera de que ha pocos dias que ciertos poetas mozos dan en llamarme belardos hurtandome el nombre solo substitutos de mis bienes libres de mis enojos revocan mis testamentos de mi desdicha envidiosos un codicilo se canta en que dicen que revoco todas las mandas pasadas dios sabe lo que me corro los estrelleros de venus le dan mas priesa que al moro que de sidonia partia impedir el desposorio en fe de mi nombre antiguo cantan pensamientos de otros quiza porque siendo males yo triste los pague todos por algun pequeno hurto echan de la casa un mozo si algo falta despues aquel se lo llevo todo oh filis cuan enganada te han tenido maliciosos pues ha tres anos mas que aun solas no te nombro si escribo de ajenos gustos algunos versos quejosos gentilhombres de tu boca te los pintan como propios con estar por tu causa que aun apenas me conozco con tres anos de ausencia quieren decir que te adoro plega dios que si hoy dia su brazo poderoso para ti no pido un rayo que mi mate con otro soy por dicha durandarte soy leandro soy andronio soy discipulo suyo tu del viento furioso mal hayan las tortolillas mal haya el tronco el olmo de do salieron las varas que el vulgo ha tirado al toro lisardo aquel ahogado como narciso en el pozo antes que la guerra fuese dijo bien esto del olmo oh guarde dios riselo guarda mayor de mi soto que mi vega maldecia por barbechar sus rastrojos todo el mundo dice hace yo lo pago no lo como hecho atlante de malicias sustento un infierno en hombros
古典抒情,que descansada vida la del que huye del mundanal ruido sigue la escondida senda por donde han ido los pocos sabios que en el mundo han sido que no le enturbia el pecho de los soberbios grandes el estado ni del dorado techo se admira fabricado del sabio moro en jaspe sustentado no cura si la fama canta con voz su nombre pregonera ni cura si encarama la lengua lisonjera lo que condena la verdad sincera que presta mi contento si soy del vano dedo senalado si en busca deste viento ando desalentado con ansias vivas con mortal cuidado oh monte oh fuente oh rio oh secreto seguro deleitoso roto casi el navio vuestro almo reposo huyo de aqueste mar tempestuoso un no rompido sueno un dia puro alegre libre quiero no quiero ver el ceno vanamente severo de quien la sangre ensalza el dinero despiertenme las aves con su cantar sabroso no aprendido no los cuidados graves de que es siempre seguido el que al ajeno arbitrio esta atenido vivir quiero conmigo gozar quiero del bien que debo al cielo solas sin testigo libre de amor de celo de odio de esperanzas de recelo del monte en la ladera por mi mano plantado tengo un huerto que con la primavera de bella flor cubierto ya muestra en esperanza el fruto cierto como codiciosa por ver acrecentar su hermosura desde la cumbre airosa una fontana pura hasta llegar corriendo se apresura luego sosegada el paso entre los arboles torciendo el suelo de pasada de verdura vistiendo con diversas flores va esparciendo el aire del huerto orea ofrece mil olores al sentido los arboles menea con un manso ruido que del oro del cetro pone olvido tengase su tesoro los que de un falso leno se confian no es mio ver el lloro de los que desconfian cuando el cierzo el abrego porfian la combatida antena cruje en ciega noche el claro dia se torna al cielo suena confusa voceria la mar enriquecen porfia mi una pobrecilla mesa de amable paz bien abastada me basta la vajilla de fino oro labrada sea de quien la mar no teme airada mientras miserable mente se estan los otros abrazando con sed insaciable del peligroso mando tendido yo la sombra este cantando la sombra tendido de hiedra lauro eterno coronado puesto el atento oido al son dulce acordado del plectro sabiamente meneado
古典抒情,julio despues que me parti llorando de quien jamas mi pensamiento parte deje de mi alma aquella parte que al cuerpo vida fuerza estaba dando de mi bien mi mismo voy tomando estrecha cuenta siento de tal arte faltarme todo el bien que temo en parte que ha de faltarme el aire sospirando con este temor mi lengua prueba razonar con vos oh dulce amigo del amarga memoria de aquel dia en que yo comence como testigo poder dar del alma vuestra nueva saberla de voz del alma mia
现代主义,es la hora de los enigmas cuando la tarde del verano de las nubes mando un milano sobre las palomas benignas es la hora de los enigmas es la hora de la paloma sigue los vuelos la mirada de una nina tarde rosada musical divina coma es la hora de la paloma es la hora de la culebra el diablo se arranca una cana cae del arbol la manzana el cristal de un sueno se quiebra es la hora de la culebra es la hora de la gallina el cementerio tiene luces se santiguan ante las cruces las beatas el viento agorina es la hora de la gallina es la hora de la doncella lagrimas cartas cantares el aire pleno de azahares la tarde azul solo una estrella es la hora de la doncella es la hora de la lechuza descifra escrituras el viejo se quiebra de pronto el espejo sale la vieja con la alcuza es la hora de la lechuza es la hora de la raposa ronda la calle una vihuela porta la vieja la mozuela un anillo con una rosa es la hora de la raposa es la hora del alma en pena una bruja en la encrucijada con la oracion excomulgada le pide al muerto su cadena es la hora del alma en pena es la hora del lubrican acecha el mochuelo en el pino el bandolero en el camino en el prostibulo satan es la hora del lubrican
浪漫主义,no es tu final como una copa vana que hay que apurar arroja el casco muere por eso lentamente levantas en tu mano un brillo su mencion arden tus dedos como una nieve subita esta no estuvo pero estuvo calla el frio quema en tus ojos nace su memoria recordar es obsceno peor es triste olvidar es morir con dignidad murio su sombra cruza
浪漫主义,la cobra toda ojos bulto echado la tarde baja nube bulto entre hojas secas rodeada de corazones de subito parados relojes como pulsos en los arboles quietos son pajaros cuyas gargantas cuelgan besos amables la cobra baja cuya piel es sedosa fria esteril cobra sobre cristal chirriante como navaja fresca que deshace una virgen fruta de la manana cuyo terciopelo aun esta por el aire en forma de ave ninas como lagunas ojos como esperanzas desnudos como hojas cobra pasa lasciva mirando su otro cielo pasa repasa el mundo cadena de cuerpos sangres que se tocan cuando la piel entera ha huido como un aguila que oculta el sol oh cobra ama ama ama bultos naves quejidos ama todo despacio cuerpo cuerpo estre muslos de frio entre pechos del tamano de hielos apretados labios dientes flores nieves largas tierra debajo convulsa derivando ama al fondo con sangre donde brilla el carbunclo logrado
浪漫主义,lumen lumen me llega cuando nacen luces sombras revelacion viva ese camino esa ilusion es neta presion que suena que la muerte miente muerte oh vida te adoro por espanto porque existes en forma de culata donde no se respira el frio suena con estampido eternidad la vida es un instante justo para decir maria silencio una blancura un rojo que no nace ese roce de besos bajo el agua una orilla impasible donde rompen cuerpo ondas mares la frente
现代主义,eva era rubia no con negros ojos vio la manzana del jardin con labios rojos probo su miel con labios rojos que saben hoy mas ciencia que los sabios venus tuvo el azur en sus pupilas pero su hijo no negros fieros encienden las tortolas tranquilas los dos ojos de eros los ojos de las reinas fabulosas de las reinas magnificas fuertes tenian las pupilas tenebrosas que daban los amores las muertes pentesilea reina de amazonas judith espada fuerza de betulia cleopatra encantadora de coronas la luz tuvieron de tus ojos julia la negra que es mas luz que la luz blanca del sol las azules de los cielos luz que el mas rojo resplandor arranca al diamante terrible de los celos luz negra luz divina luz que alegra la luz meridional luz de las ninas de las grandes ojeras oh luz negra que hace cantar pan bajo las vinas
浪漫主义,ois es el canon mi pecho hirviendo el cantico de guerra entonara al eco ronco del canon venciendo la lira del poeta sonara el pueblo ved que la orgullosa frente levanta ya del polvo en que yacia arrogante en valor omnipotente terror de la insolente tirania rumor de voces siento al aire miro deslumbrar espadas desplegar banderas retumban al son las escarpadas rocas del pirineo retiemblan los muros de la opulenta cadiz el deseo crece en los pechos de vencer lidiando brilla en los rostros el marcial contento dondequiera generoso acento se alza de patria libertad tronando al grito de la patria volemos companeros blandamos los aceros que intrepida nos da par en nuestros brazos ufanos la ensalcemos al mundo proclamemos espana es libre ya mirad mirad en sangre lagrimas tenidos reir los forajidos gozar en su dolor oh fin tan solo ponga su muerte la contienda cada golpe encienda aun mas nuestro rencor oh siempre dulce patria al alma generosa oh siempre portentosa magia de libertad tus inclitos pendones que el espanol tremola un rayo tornasola del iris de la paz en medio del estruendo del bronce pavoroso tu grito prodigioso se escucha resonar tu grito que las almas inunda de alegria tu nombre que esa impia caterva hace temblar quien hay oh companeros que al belico redoble no sienta el pecho noble con jubilo latir mirad centelleantes cual nuncios ya de gloria reflejos de victoria las armas despedir al arma al arma mueran los carlistas al mar se lancen con bramido horrendo de la infiel sangre caudalosos rios atonito contemple el oceano sus olas combatidas con la traidora sangre enrojecidas truene el canon el cantico de guerra pueblos ya libres con placer alzad ved ya desciende la oprimida tierra los hierros romper la libertad
现代主义,que barco viene alla es un farol una estrella que barco viene alla es una linterna tan bella no se sabe adonde va es venus es venus la bella es un alma es una estrella que barco viene alla es una linterna tan bella no se sabe adonde va es venus es venus es ella es un fanal es una estrella que nos indica el mas alla que el amor sublime sella es tan misteriosa tan bella que ni en la noche deja la huella no se sabe adonde va
古典抒情,muere la vida vivo yo sin vida ofendiendo la vida de mi muerte sangre divina de las venas vierte mi diamante su dureza olvida esta la majestad de dios tendida en una dura cruz yo de suerte que soy de sus dolores el mas fuerte de su cuerpo la mayor herida oh duro corazon de marmol frio tiene tu dios abierto el lado izquierdo no te vuelves un copioso rio morir por el sera divino acuerdo mas eres tu mi vida cristo mio como no la tengo no la pierdo
浪漫主义,mueve el viento mueve el velo quedo mueve el aire mueve el arce vase luz sin habla voz callada clara sombra justa suena muda luna el la escucha
古典抒情,boscan tarde llegamos hay posada llamad desde la posta garcilaso quien es dos caballeros del parnaso no hay donde nocturnar palestra armada no entiendo lo que dice la criada madona que decis que afecten paso que obstenta limbos el mentido ocaso el sol depinge la porcion rosada estas en ti mujer negose al tino el ambulante huesped que en tan poco tiempo tal lengua entre cristianos haya boscan perdido habemos el camino preguntad por castilla que estoy loco no habemos salido de vizcaya
古典抒情,noche fabricadora de embelecos loca imaginativa quimerista que muestras al que en ti su bien conquista los montes llanos los mares secos habitadora de celebros huecos mecanica filosofa alquimista encubridora vil lince sin vista espantadiza de tus mismos ecos la sombra el miedo el mal se te atribuya solicita poeta enferma fria manos del bravo pies del fugitivo que vele duerma media vida es tuya si velo te lo pago con el dia si duermo no siento lo que vivo
古典抒情,sulca del mar de amor las rubias ondas barco de barcelona por los bellos lazos navega altivo aunque por ellos tal vez te muestres tal vez te escondas ya no flechas amor doradas ondas teje de sus esplendidos cabellos tu con los dientes no le quites dellos para que tanta dicha correspondas desenvuelve los rizos con decoro los paralelos de mi sol desata boj colmillo de elefante moro en tanto que esparcidos los dilata forma por la madeja sendas de oro antes que el tiempo los convierta en plata
浪漫主义,del salon en el angulo oscuro de su duena tal vez olvidada silenciosa cubierta de polvo veiase el arpa cuanta nota dormia en sus cuerdas como el pajaro duerme en las ramas esperando la mano de nieve que sabe arrancarlas ay pense cuantas veces el genio asi duerme en el fondo del alma una voz como lazaro espera que le diga levantate anda
浪漫主义,helos alli junto la mar bravia cadaveres estan ay los que fueron honra del libre con su muerte dieron almas al cielo espana nombradia ansia de patria libertad henchia sus nobles pechos que jamas temieron las costas de malaga los vieron cual sol de gloria en desdichado dia espanoles llorad mas vuestro llanto lagrimas de dolor sangre sean sangre que ahogue siervos opresores los viles tiranos con espanto siempre delante amenazando vean alzarse sus espectros vengadores
现代主义,un dia estaba yo triste muy tristemente viendo como caia el agua de una fuente era la noche dulce argentina lloraba la noche suspiraba la noche sollozaba la noche el crepusculo en su suave amatista diluia la lagrima de un misterioso artista ese artista era yo misterioso gimiente que mezclaba mi alma al chorro de la fuente
浪漫主义,hermoso es hermosamente humilde confiante vivificador profundo sentirse bajo el sol entre los demas impelido llevado conducido mezclado rumorosamente arrastrado no es bueno quedarse en la orilla como el malecon como el molusco que quiere calcareamente imitar la roca sino que es puro sereno arrasarse en la dicha de fluir perderse encontrandose en el movimiento con que el gran corazon de los hombres palpita extendido como ese que vive ahi ignoro en que piso le he visto bajar por unas escaleras adentrarse valientemente entre la multitud perderse la gran masa pasaba pero era reconocible el diminuto corazon afluido alli quien lo reconoceria alli con esperanza con resolucion con fe con temeroso denuedo con silenciosa humildad alli el tambien transcurria era una gran plaza abierta habia olor de existencia un olor gran sol descubierto viento rizandolo un gran viento que sobre las cabezas pasaba su mano su gran mano que rozaba las frentes unidas las reconfortaba era el serpear que se movia como un unico ser no se si desvalido no se si poderoso pero existente perceptible pero cubridor de la tierra alli cada uno puede mirarse puede alegrarse puede reconocerse cuando en la tarde caldeada solo en tu gabinete con los ojos extranos la interrogacion en la boca quisieras algo preguntar tu imagen no te busques en el espejo en un extinto dialogo en que no te oyes baja baja despacio buscate entre los otros alli estan todos tu entre ellos oh desnudate fundete reconocete entra despacio como el banista que temeroso con mucho amor recelo al agua introduce primero sus pies en la espuma siente el agua subirle ya se atreve casi ya se decide ahora con el agua en la cintura todavia no se confia pero el extiende sus brazos abre al fin sus dos brazos se entrega completo alli fuerte se reconoce se crece se lanza avanza levanta espumas salta confia hiende late en las aguas vivas canta es joven asi entra con pies desnudos entra en el hervor en la plaza entra en el torrente que te reclama alli se tu mismo oh pequeno corazon diminuto corazon que quiere latir para ser el tambien el unanime corazon que le alcanza
现代主义,las hadas las bellas hadas existen mi dulce nina juana de arco las vio aladas en la campina las vio al dejar el mirab ha largo tiempo mahoma mas chica que una paloma shakespeare vio la reina mab las hadas decian cosas en la cuna de las princesas antiguas que si iban ser dichosas bellas como la luna frases raras ambiguas con sus diademas alas pequenas como azucenas habia hadas que eran buenas habia hadas que eran malas habia una jorobada la de profecia odiosa la llamada carabosa si esta llegaba la cuna de las suaves princesitas no se libraba ninguna de sus palabras malditas esa hada era muy fea como son feos toda mala idea todo mal corazon cuando naciste preciosa no tuviste hadas paganas ni la horrible carabosa ni sus graciosas hermanas ni mab que en los suenos anda ni las que celebran fiesta en la magica floresta de brocelianda sabes tu nina mia por que ningun hada habia porque alli estaba cerca de ti quien tu nacer bendecia reina mas que todas ellas la reina de las estrellas la dulce virgen maria que ella tu senda bendiga como tu madre tu amiga con sus divinos consuelos no temas infernal guerra que perfume tus anhelos su nombre que el mal destierra pues ella aroma los cielos la tierra
古典抒情,amada pastora mia tus descuidos me maltratan tus desdenes me fatigan tus sinrazones me matan la noche me aborreces quieresme la manana ya te ofendo medio dia ya por la tarde me llamas agora dices que quieres luego que te burlabas ya ries mis tibias obras ya lloras por mis palabras cuando te dan pena celos estas mas contenta cantas cuando estoy mas seguro parece que te desgracias mi amigo me maldices mi enemigo me alabas si no te veo me buscas si te busco te enfadas partime una vez de ti lloraste mi ausencia larga agora que estoy contigo con la tuya me amenazas sin mar ni montes en medio sin peligro ni sin guardas mar montes guardas tienes con una palabra airada las paredes de tu choza me parecen de montana un mar el llegar vellas mil gracias tus desgracias como tienes en un punto el amor la mudanza pero bien le pintan nino poca vista muchas alas si filis te ha dado celos el tiempo te desengana que como ella quiere uno pudo por otra dejalla si el aldea lo murmura siempre la gente se engana es mejor que tu me quieras aunque ella tenga la fama con esto me pones miedo me celas amenazas si lloras como aborreces si burlas como amas esto belardo decia hablando con una carta sentado al pie de un olivo que el dorado tajo bana
现代主义,callate corazon son tus pesares de los que no deben decirse deja se pudran en tu seno si te aqueja un dolor de ti solo no acibares los demas la paz de sus hogares con importuno grito esa tu queja siendo egoista como es refleja tu vanidad no mas nunca separes tu dolor del comun dolor humano busca el intimo aquel en que radica la hermandad que te liga con tu hermano el que agranda la mente no la achica solitario carnal es siempre vano solo el dolor comun nos santifica
古典抒情,amor amor un habito vesti el cual de vuestro pano fue cortado al vestir ancho fue mas apretado estrecho cuando estuvo sobre mi despues aca de lo que consenti tal arrepentimiento me ha tomado que pruebo alguna vez de acongojado romper esto en que yo me meti mas quien podra de este habito librarse teniendo tan contraria su natura que con el ha venido conformarse si alguna parte queda por ventura de mi razon por mi no osa mostrarse que en tal contradiccion no esta segura
现代主义,ya viene el cortejo ya viene el cortejo ya se oyen los claros clarines la espada se anuncia con vivo reflejo ya viene oro hierro el cortejo de los paladines ya pasa debajo los arcos ornados de blancas minervas martes los arcos triunfales en donde las famas erigen sus largas trompetas la gloria solemne de los estandartes llevados por manos robustas de heroicos atletas se escucha el ruido que forman las armas de los caballeros los frenos que mascan los fuertes caballos de guerra los cascos que hieren la tierra los timbaleros que el paso acompasan con ritmos marciales tal pasan los fieros guerreros debajo los arcos triunfales los claros clarines de pronto levantan sus sones su canto sonoro su calido coro que envuelve en su trueno de oro la augusta soberbia de los pabellones el dice la lucha la herida venganza las asperas crines los rudos penachos la pica la lanza la sangre que riega de heroicos carmines la tierra de negros mastines que azuza la muerte que rige la guerra los aureos sonidos anuncian el advenimiento triunfal de la gloria dejando el picacho que guarda sus nidos tendiendo sus alas enormes al viento los condores llegan llego la victoria ya pasa el cortejo senala el abuelo los heroes al nino ved como la barba del viejo los bucles de oro circunda de armino las bellas mujeres aprestan coronas de flores bajo los porticos vense sus rostros de rosa la mas hermosa sonrie al mas fiero de los vencedores honor al que trae cautiva la extrana bandera honor al herido honor los fieles soldados que muerte encontraron por mano extranjera clarines laureles los nobles espadas de tiempos gloriosos desde sus panoplias saludan las nuevas coronas lauros las viejas espadas de los granaderos mas fuertes que osos hermanos de aquellos lanceros que fueron centauros las trompas guerreras resuenan de voces los aires se llenan aquellas antiguas espadas aquellos ilustres aceros que encaman las glorias pasadas al sol que hoy alumbra las nuevas victorias ganadas al heroe que guia su grupo de jovenes fieros al que ama la insignia del suelo materno al que ha desafiado cenido el acero el arma en la mano los soles del rojo verano las nieves vientos del gelido invierno la noche la escarcha el odio la muerte por ser por la patria inmortal saludan con voces de bronce las trompas de guerra que tocan la marcha triunfal
古典抒情,desde que viene la rosada aurora hasta que el viejo atlante esconde el dia lloran mis ojos con igual porfia su claro sol que otras montanas dora desde que del caos adonde mora sale la noche perezosa fria hasta que venus otra vez envia vuelvo llorar vuestro rigor senora asi que ni la noche me socorre ni el dia me sosiega entretiene ni hallo medio en extremos tan extranos mi vida va volando el tiempo corre mientras mi esperanza con vos viene callando pasan los ligeros anos
